episode,sim_time_s,ego_speed_mps,sac_action,sac_brake_cmd,hazard_active,d_min_m,trigger_dist_m,ttc_s,proportional_ramp,step_constant,cautious_ramp,exponential
1,5.68,0.8571236059045064,0.5820319652557373,0.4,1,12.591213509308716,41.49475127539357,0.8571236059045064,0.7919916359471928,1.0,0.5,0.6272507514103107
1,5.7,0.8411399979680815,0.6754956245422363,0.48000000000000004,1,12.320345242348127,41.32322679314509,0.8411399979680815,0.7984665491302215,1.0,0.5,0.6375488300799245
1,5.72,0.8259320696442328,0.7021075487136841,0.56,1,12.036838299264279,41.11602742760434,0.8259320696442328,0.8051602349297737,1.0,0.5,0.6482830039121684
1,5.74,0.811389613990935,0.711397647857666,0.64,1,11.750844256185943,40.877416101220035,0.811389613990935,0.8118358290591507,1.0,0.5,0.6590774133441586
1,5.76,0.7974249691433744,0.7152931690216064,0.7152931690216064,1,11.674711287101147,40.61092150581378,0.7974249691433744,0.8125656117601044,1.0,0.5,0.6602628734150728
1,5.78,0.7839640712100594,0.7286716103553772,0.7286716103553772,1,11.095790929321105,40.31959973179696,0.7839640712100594,0.8274105319536427,1.0,0.5,0.6846081883878099
1,5.8,0.7708600248212351,0.7465492486953735,0.7465492486953735,1,10.88037494935272,40.0099575633659,0.7708600248212351,0.8320370729181948,1.0,0.5,0.6922856907102775
1,5.82,0.7579912496840956,0.739124596118927,0.739124596118927,1,10.588632442615653,39.6874099543529,0.7579912496840956,0.838885853686682,1.0,0.5,0.7037294755156333
1,5.84,0.7452737841536784,0.7409897446632385,0.7409897446632385,1,10.06278590509374,39.355726226857335,0.7452737841536784,0.852636329918826,1.0,0.5,0.7269887110974451
1,5.86,0.7326645850777748,0.7296657562255859,0.7296657562255859,1,9.994610448850295,39.01682320282562,0.7326645850777748,0.8531723430177508,1.0,0.5,0.7279030468903986
1,5.88,0.7201140690435851,0.756763219833374,0.756763219833374,1,9.535687995207086,38.67298493412196,0.7201140690435851,0.86530187317576,1.0,0.5,0.7487473317214791
1,5.9,0.7076481811549884,0.7223361730575562,0.736763219833374,1,9.46400420312188,38.32294060812132,0.7076481811549884,0.8660381070320686,1.0,0.5,0.7500220028316887
1,5.92,0.6951936044334945,0.7800388336181641,0.7800388336181641,1,9.039821091108353,37.9701187221694,0.6951936044334945,0.8774702291747606,1.0,0.5,0.7699540030880069
1,5.94,0.6828044708391277,0.7232670783996582,0.760038833618164,1,8.848575463538893,37.61191091398531,0.6828044708391277,0.8819886551974951,1.0,0.5,0.7779039878970859
1,5.96,0.6704015983933486,0.7866469621658325,0.7866469621658325,1,8.50877884533886,37.252060405901524,0.6704015983933486,0.891207606547307,1.0,0.5,0.7942509979677795
1,5.98,0.6580085266372545,0.7902997732162476,0.7902997732162476,1,8.220473612391169,36.889387006820094,0.6580085266372545,0.8990111157764678,1.0,0.5,0.8082209862896496
1,6.0,0.6455999240878826,0.8302369713783264,0.8302369713783264,1,7.944060245350472,36.525051740587095,0.6455999240878826,0.9066120408119703,1.0,0.5,0.8219453925452458
1,6.0200000000000005,0.6332173157597475,0.8180494904518127,0.8180494904518127,1,7.7818863451485365,36.156982770222484,0.6332173157597475,0.9107138722107824,1.0,0.5,0.8293997570371573
1,6.04,0.620788747232213,0.8735463619232178,0.8735463619232178,1,7.420054604003037,35.788692136933875,0.620788747232213,0.9213979407361718,1.0,0.5,0.8489741651928578
1,6.0600000000000005,0.6083895951145329,0.8403629660606384,0.8535463619232178,1,7.2755009725394055,35.4163746143672,0.6083895951145329,0.92518829080095,1.0,0.5,0.8559733734351832
1,6.08,0.5959256780749577,0.8932195901870728,0.8932195901870728,1,6.924708705893745,35.04470559512367,0.5959256780749577,0.9359385067096104,1.0,0.5,0.8759808883418155
1,6.1000000000000005,0.5834502876581463,0.8737077713012695,0.8737077713012695,1,6.720752501942763,34.67091703520167,0.5834502876581463,0.9420054156094584,1.0,0.5,0.8873742030375484
1,6.12,0.5708871646882991,0.9120833873748779,0.9120833873748779,1,6.556325851571184,34.298821232233934,0.5708871646882991,0.9468809397062381,1.0,0.5,0.8965835139789685
1,6.140000000000001,0.5583001151572387,0.9024440050125122,0.9024440050125122,1,6.213712119790613,33.92508508869753,0.5583001151572387,0.9580394624227097,1.0,0.5,0.9178396115591945
1,6.16,0.5456311635190908,0.9250831604003906,0.9250831604003906,1,5.97427753175295,33.55266027722337,0.5456311635190908,0.9658778718937746,1.0,0.5,0.9329200634140469
1,6.18,0.5329097628586263,0.9252928495407104,0.9252928495407104,1,5.74233415976581,33.17990882237266,0.5329097628586263,0.9736573257051685,1.0,0.5,0.9480085878993406
1,6.2,0.5201076597824408,0.9411280751228333,0.9411280751228333,1,5.58035453798459,32.80827556880688,0.5201076597824408,0.9791301500681479,1.0,0.5,0.9586958507724738
1,6.22,0.5072402296185213,0.944682776927948,0.944682776927948,1,5.329321426444615,32.436883118001774,0.5072402296185213,0.987997126895637,1.0,0.5,0.9761383227540334
1,6.24,0.4942899848302948,0.949333667755127,0.949333667755127,1,5.088472683853916,32.06661122983427,0.4942899848302948,0.9967312980889017,1.0,0.5,0.9934732805899871
1,6.26,0.4812530919411292,0.9534529447555542,0.9534529447555542,1,4.868930851286305,31.697638757173586,0.4812530919411292,1.0,1.0,0.5,1.0
1,6.28,0.46812702571395065,0.9581297636032104,0.9581297636032104,1,4.652810819116135,31.33004196831549,0.46812702571395065,1.0,1.0,0.5,1.0
1,6.3,0.454912677970317,0.9563789367675781,0.9563789367675781,1,4.4359090358272875,30.963754108111377,0.454912677970317,1.0,1.0,0.5,1.0
1,6.32,0.44159824384323465,0.956523060798645,0.956523060798645,1,4.237366480829302,30.599435599029256,0.44159824384323465,1.0,1.0,0.5,1.0
1,6.34,0.4281700130858123,0.9533902406692505,0.9533902406692505,1,4.055494011620188,30.237808861213836,0.4281700130858123,1.0,1.0,0.5,1.0
1,6.36,0.41454087697225395,0.9507763385772705,0.9507763385772705,1,3.841740831311068,29.883918877795246,0.41454087697225395,1.0,1.0,0.5,1.0
1,6.38,0.40049379872636925,0.948638916015625,0.948638916015625,1,3.6253268088382877,29.55061655496653,0.40049379872636925,1.0,1.0,0.5,1.0
1,6.4,0.3862045404126138,0.946812093257904,0.946812093257904,1,3.4275038281090673,29.22799544602665,0.3862045404126138,1.0,1.0,0.5,1.0
1,6.42,0.37182057919501776,0.9448448419570923,0.9448448419570923,1,3.224383758669524,28.90751530449128,0.37182057919501776,1.0,1.0,0.5,1.0
1,6.44,0.3573737005629922,0.9432990550994873,0.9432990550994873,1,3.039798565292448,28.587662214347084,0.3573737005629922,1.0,1.0,0.5,1.0
1,6.46,0.3428701696614386,0.9431111812591553,0.9431111812591553,1,2.8509579073610665,28.26852436056702,0.3428701696614386,1.0,1.0,0.5,1.0
1,6.48,inf,0.9434651136398315,0.9434651136398315,0,-1.0,27.950278215497658,inf,0.0,0.0,0.0,0.0
1,6.5,inf,0.5217769742012024,0.9234651136398315,0,-1.0,27.633171739657637,inf,0.0,0.0,0.0,0.0
1,6.5200000000000005,inf,0.4009929299354553,0.9034651136398315,0,-1.0,27.318647359346468,inf,0.0,0.0,0.0,0.0
1,6.54,inf,0.3938778340816498,0.8834651136398315,0,-1.0,26.90704220692137,inf,0.0,0.0,0.0,0.0
2,0.02,inf,0.3933233320713043,0.0,0,-1.0,5.979999974370003,inf,0.0,0.0,0.0,0.0
2,0.04,inf,0.35723793506622314,0.0,0,-1.0,6.469999998807907,inf,0.0,0.0,0.0,0.0
2,0.06,inf,0.26253968477249146,0.0,0,-1.0,6.9599999487400055,inf,0.0,0.0,0.0,0.0
2,0.08,inf,0.21024397015571594,0.0,0,-1.0,7.450000196695328,inf,0.0,0.0,0.0,0.0
2,0.1,inf,0.2385377287864685,0.0,0,-1.0,7.940000295639038,inf,0.0,0.0,0.0,0.0
2,0.12,inf,0.2693180739879608,0.0,0,-1.0,8.430000245571136,inf,0.0,0.0,0.0,0.0
2,0.14,inf,0.30232518911361694,0.0,0,-1.0,8.920000493526459,inf,0.0,0.0,0.0,0.0
2,0.16,inf,0.33750903606414795,0.0,0,-1.0,9.410000443458557,inf,0.0,0.0,0.0,0.0
2,0.18,inf,0.37458887696266174,0.0,0,-1.0,9.90000069141388,inf,0.0,0.0,0.0,0.0
2,0.2,inf,0.4144982695579529,0.0,0,-1.0,10.390000939369202,inf,0.0,0.0,0.0,0.0
2,0.22,inf,0.4579430818557739,0.0,0,-1.0,10.328222998001724,inf,0.0,0.0,0.0,0.0
2,0.24,inf,0.45228925347328186,0.0,0,-1.0,9.033847000311361,inf,0.0,0.0,0.0,0.0
2,0.26,inf,0.34596705436706543,0.0,0,-1.0,7.855902534385143,inf,0.0,0.0,0.0,0.0
2,0.28,inf,0.2638791799545288,0.0,0,-1.0,6.9613218864345345,inf,0.0,0.0,0.0,0.0
2,0.3,inf,0.21031701564788818,0.0,0,-1.0,6.287893865141914,inf,0.0,0.0,0.0,0.0
2,0.32,inf,0.2918916642665863,0.0,0,-1.0,5.786461199020137,inf,0.0,0.0,0.0,0.0
2,0.34,inf,0.4014267921447754,0.0,0,-1.0,5.417955926550981,inf,0.0,0.0,0.0,0.0
2,0.36,inf,0.37837135791778564,0.0,0,-1.0,5.151796251783959,inf,0.0,0.0,0.0,0.0
2,0.38,inf,0.3252840042114258,0.0,0,-1.0,5.036144852063473,inf,0.0,0.0,0.0,0.0
2,0.4,inf,0.3033909201622009,0.0,0,-1.0,5.164675049150245,inf,0.0,0.0,0.0,0.0
2,0.42,inf,0.3277645707130432,0.0,0,-1.0,5.248496441929809,inf,0.0,0.0,0.0,0.0
2,0.44,inf,0.34414100646972656,0.0,0,-1.0,5.299123867491578,inf,0.0,0.0,0.0,0.0
2,0.46,inf,0.3542177081108093,0.0,0,-1.0,5.325346066681684,inf,0.0,0.0,0.0,0.0
2,0.48,inf,0.35948896408081055,0.0,0,-1.0,5.3341259896680215,inf,0.0,0.0,0.0,0.0
2,0.5,inf,0.36126166582107544,0.0,0,-1.0,5.3304733645088405,inf,0.0,0.0,0.0,0.0
2,0.52,inf,0.36052367091178894,0.0,0,-1.0,5.318430540430383,inf,0.0,0.0,0.0,0.0
2,0.54,inf,0.3580954670906067,0.0,0,-1.0,5.300948509003775,inf,0.0,0.0,0.0,0.0
2,0.56,inf,0.35458338260650635,0.0,0,-1.0,5.280161216931162,inf,0.0,0.0,0.0,0.0
2,0.58,inf,0.3504277467727661,0.0,0,-1.0,5.2577040462589535,inf,0.0,0.0,0.0,0.0
2,0.6,inf,0.3459634780883789,0.0,0,-1.0,5.234901359301247,inf,0.0,0.0,0.0,0.0
2,0.62,inf,0.341458261013031,0.0,0,-1.0,5.212200954118305,inf,0.0,0.0,0.0,0.0
2,0.64,inf,0.3370015025138855,0.0,0,-1.0,5.1906239616352545,inf,0.0,0.0,0.0,0.0
2,0.66,inf,0.33279192447662354,0.0,0,-1.0,5.1701725438217725,inf,0.0,0.0,0.0,0.0
2,0.68,inf,0.32882630825042725,0.0,0,-1.0,5.151114371334461,inf,0.0,0.0,0.0,0.0
2,0.7000000000000001,inf,0.32515284419059753,0.0,0,-1.0,5.13384145307304,inf,0.0,0.0,0.0,0.0
2,0.72,inf,0.321841835975647,0.0,0,-1.0,6.033790847449853,inf,0.0,0.0,0.0,0.0
2,0.74,inf,0.3453409671783447,0.0,0,-1.0,6.954361326615784,inf,0.0,0.0,0.0,0.0
2,0.76,inf,0.20993325114250183,0.0,0,-1.0,7.710602493934951,inf,0.0,0.0,0.0,0.0
2,0.78,inf,0.25461262464523315,0.0,0,-1.0,8.581209213081095,inf,0.0,0.0,0.0,0.0
2,0.8,inf,0.3129615783691406,0.0,0,-1.0,9.143451401289054,inf,0.0,0.0,0.0,0.0
2,0.8200000000000001,inf,0.35420316457748413,0.0,0,-1.0,9.88240983285015,inf,0.0,0.0,0.0,0.0
2,0.84,inf,0.4131379723548889,0.0,0,-1.0,10.475805948301476,inf,0.0,0.0,0.0,0.0
2,0.86,inf,0.4658134877681732,0.0,0,-1.0,11.017154006748708,inf,0.0,0.0,0.0,0.0
2,0.88,inf,0.515701413154602,0.0,0,-1.0,11.51756657608162,inf,0.0,0.0,0.0,0.0
2,0.9,inf,0.5615622401237488,0.0,0,-1.0,11.985517249025776,inf,0.0,0.0,0.0,0.0
2,0.92,inf,0.6035318374633789,0.0,0,-1.0,12.427625165488088,inf,0.0,0.0,0.0,0.0
2,0.9400000000000001,inf,0.6418410539627075,0.0,0,-1.0,12.849204084583112,inf,0.0,0.0,0.0,0.0
2,0.96,inf,0.6767657995223999,0.0,0,-1.0,13.254359900363138,inf,0.0,0.0,0.0,0.0
2,0.98,inf,0.7085686922073364,0.0,0,-1.0,13.646210433760618,inf,0.0,0.0,0.0,0.0
2,1.0,inf,0.7324317097663879,0.0,0,-1.0,14.027251161783296,inf,0.0,0.0,0.0,0.0
2,1.02,inf,0.7491206526756287,0.0,0,-1.0,14.399518163150566,inf,0.0,0.0,0.0,0.0
2,1.04,inf,0.7583154439926147,0.0,0,-1.0,14.764699453319647,inf,0.0,0.0,0.0,0.0
2,1.06,inf,0.7650656700134277,0.0,0,-1.0,15.12412359239789,inf,0.0,0.0,0.0,0.0
2,1.08,inf,0.7715807557106018,0.0,0,-1.0,15.47887429080285,inf,0.0,0.0,0.0,0.0
2,1.1,inf,0.7778855562210083,0.0,0,-1.0,15.829796744574363,inf,0.0,0.0,0.0,0.0
2,1.12,inf,0.7815028429031372,0.0,0,-1.0,16.177590138281065,inf,0.0,0.0,0.0,0.0
2,1.1400000000000001,inf,0.7714341878890991,0.0,0,-1.0,16.5228080088977,inf,0.0,0.0,0.0,0.0
2,1.16,inf,0.756131112575531,0.0,0,-1.0,16.865877628520742,inf,0.0,0.0,0.0,0.0
2,1.18,inf,0.7323400974273682,0.0,0,-1.0,17.20716895077551,inf,0.0,0.0,0.0,0.0
2,1.2,inf,0.7173982858657837,0.0,0,-1.0,17.546959737750633,inf,0.0,0.0,0.0,0.0
2,1.22,inf,0.7020308375358582,0.0,0,-1.0,17.884836694871325,inf,0.0,0.0,0.0,0.0
2,1.24,inf,0.6862837076187134,0.0,0,-1.0,18.223452474760762,inf,0.0,0.0,0.0,0.0
2,1.26,inf,0.6702627539634705,0.0,0,-1.0,18.564803224707447,inf,0.0,0.0,0.0,0.0
2,1.28,inf,0.6567248106002808,0.0,0,-1.0,18.795394342751024,inf,0.0,0.0,0.0,0.0
2,1.3,inf,0.6474316120147705,0.0,0,-1.0,18.771623385358463,inf,0.0,0.0,0.0,0.0
2,1.32,inf,0.6483948826789856,0.0,0,-1.0,18.94619450695838,inf,0.0,0.0,0.0,0.0
2,1.34,inf,0.6412925720214844,0.0,0,-1.0,19.056299227701352,inf,0.0,0.0,0.0,0.0
2,1.36,inf,0.6367807984352112,0.0,0,-1.0,19.2578810648134,inf,0.0,0.0,0.0,0.0
2,1.3800000000000001,inf,0.6277276873588562,0.0,0,-1.0,19.443107986257306,inf,0.0,0.0,0.0,0.0
2,1.4000000000000001,inf,0.6312541365623474,0.0,0,-1.0,19.68712015502258,inf,0.0,0.0,0.0,0.0
2,1.42,inf,0.6289483308792114,0.0,0,-1.0,19.92598202712245,inf,0.0,0.0,0.0,0.0
2,1.44,inf,0.626685619354248,0.0,0,-1.0,20.205054734127145,inf,0.0,0.0,0.0,0.0
2,1.46,inf,0.6240344643592834,0.0,0,-1.0,20.485518418455683,inf,0.0,0.0,0.0,0.0
2,1.48,inf,0.6275269985198975,0.0,0,-1.0,20.789840537140044,inf,0.0,0.0,0.0,0.0
2,1.5,inf,0.5992863178253174,0.0,0,-1.0,21.102217772413063,inf,0.0,0.0,0.0,0.0
2,1.52,inf,0.5869436860084534,0.0,0,-1.0,21.426960078495753,inf,0.0,0.0,0.0,0.0
2,1.54,inf,0.5859549045562744,0.0,0,-1.0,21.765317848293527,inf,0.0,0.0,0.0,0.0
2,1.56,inf,0.5846080780029297,0.0,0,-1.0,22.115495681544015,inf,0.0,0.0,0.0,0.0
2,1.58,inf,0.5645496249198914,0.0,0,-1.0,22.479108286159796,inf,0.0,0.0,0.0,0.0
2,1.6,inf,0.5398536324501038,0.0,0,-1.0,22.857907417742595,inf,0.0,0.0,0.0,0.0
2,1.62,inf,0.5134881734848022,0.0,0,-1.0,23.234822490868957,inf,0.0,0.0,0.0,0.0
2,1.6400000000000001,inf,0.4798111319541931,0.0,0,-1.0,23.585417822581014,inf,0.0,0.0,0.0,0.0
2,1.6600000000000001,inf,0.46883198618888855,0.0,0,-1.0,23.941357025397483,inf,0.0,0.0,0.0,0.0
2,1.68,inf,0.4577162265777588,0.0,0,-1.0,24.311158407670305,inf,0.0,0.0,0.0,0.0
2,1.7,inf,0.44809454679489136,0.0,0,-1.0,24.681120168453916,inf,0.0,0.0,0.0,0.0
2,1.72,inf,0.44070884585380554,0.0,0,-1.0,25.049399966548886,inf,0.0,0.0,0.0,0.0
2,1.74,inf,0.4332762658596039,0.0,0,-1.0,25.41847161180392,inf,0.0,0.0,0.0,0.0
2,1.76,inf,0.42585766315460205,0.0,0,-1.0,25.789693236068413,inf,0.0,0.0,0.0,0.0
2,1.78,inf,0.41842949390411377,0.0,0,-1.0,26.16251429006028,inf,0.0,0.0,0.0,0.0
2,1.8,inf,0.41100624203681946,0.0,0,-1.0,26.53697283245023,inf,0.0,0.0,0.0,0.0
2,1.82,inf,0.40658408403396606,0.0,0,-1.0,26.913893494196735,inf,0.0,0.0,0.0,0.0
2,1.84,inf,0.40271931886672974,0.0,0,-1.0,27.294432254533692,inf,0.0,0.0,0.0,0.0
2,1.86,inf,0.39016109704971313,0.0,0,-1.0,27.68002017537306,inf,0.0,0.0,0.0,0.0
2,1.8800000000000001,inf,0.3696399927139282,0.0,0,-1.0,28.072982255396347,inf,0.0,0.0,0.0,0.0
2,1.9000000000000001,inf,0.3674759864807129,0.0,0,-1.0,28.473046035579834,inf,0.0,0.0,0.0,0.0
2,1.92,inf,0.36586785316467285,0.0,0,-1.0,28.872652403373536,inf,0.0,0.0,0.0,0.0
2,1.94,inf,0.3627394437789917,0.0,0,-1.0,29.26518253039578,inf,0.0,0.0,0.0,0.0
2,1.96,inf,0.3591982126235962,0.0,0,-1.0,29.64961623463967,inf,0.0,0.0,0.0,0.0
2,1.98,inf,0.3558630347251892,0.0,0,-1.0,30.026451180656974,inf,0.0,0.0,0.0,0.0
2,2.0,inf,0.35359206795692444,0.0,0,-1.0,30.39639993526368,inf,0.0,0.0,0.0,0.0
2,2.02,inf,0.3513689935207367,0.0,0,-1.0,30.760201133945188,inf,0.0,0.0,0.0,0.0
2,2.04,inf,0.34918907284736633,0.0,0,-1.0,31.118595315933028,inf,0.0,0.0,0.0,0.0
2,2.06,inf,0.34790825843811035,0.0,0,-1.0,31.472244476970985,inf,0.0,0.0,0.0,0.0
2,2.08,inf,0.35843509435653687,0.0,0,-1.0,31.821744126207705,inf,0.0,0.0,0.0,0.0
2,2.1,inf,0.37879347801208496,0.0,0,-1.0,32.16762141995882,inf,0.0,0.0,0.0,0.0
2,2.12,inf,0.4005403518676758,0.0,0,-1.0,32.51033966247778,inf,0.0,0.0,0.0,0.0
2,2.14,inf,0.42711612582206726,0.0,0,-1.0,32.85028949473447,inf,0.0,0.0,0.0,0.0
2,2.16,inf,0.4538887143135071,0.0,0,-1.0,33.18756075657704,inf,0.0,0.0,0.0,0.0
2,2.18,inf,0.47463831305503845,0.0,0,-1.0,33.52256329853229,inf,0.0,0.0,0.0,0.0
2,2.2,inf,0.4899015426635742,0.0,0,-1.0,33.85413982723479,inf,0.0,0.0,0.0,0.0
2,2.22,inf,0.5199056267738342,0.0,0,-1.0,34.18576936158661,inf,0.0,0.0,0.0,0.0
2,2.24,inf,0.5492760539054871,0.0,0,-1.0,34.51636131324101,inf,0.0,0.0,0.0,0.0
2,2.2600000000000002,inf,0.5782169103622437,0.0,0,-1.0,34.84599287901668,inf,0.0,0.0,0.0,0.0
2,2.2800000000000002,inf,0.6065489053726196,0.0,0,-1.0,35.17473535331531,inf,0.0,0.0,0.0,0.0
2,2.3000000000000003,inf,0.6449594497680664,0.0,0,-1.0,35.50263944775563,inf,0.0,0.0,0.0,0.0
2,2.32,inf,0.697765588760376,0.0,0,-1.0,35.829770969974035,inf,0.0,0.0,0.0,0.0
2,2.34,inf,0.7442163228988647,0.0,0,-1.0,36.15618860106079,inf,0.0,0.0,0.0,0.0
2,2.36,inf,0.7840274572372437,0.0,0,-1.0,36.481945000462446,inf,0.0,0.0,0.0,0.0
2,2.38,inf,0.8233582973480225,0.0,0,-1.0,36.80707391648147,inf,0.0,0.0,0.0,0.0
2,2.4,inf,0.8572099804878235,0.0,0,-1.0,37.13161899442568,inf,0.0,0.0,0.0,0.0
2,2.42,inf,0.8841927647590637,0.0,0,-1.0,37.455705572196564,inf,0.0,0.0,0.0,0.0
2,2.44,inf,0.906603217124939,0.0,0,-1.0,37.779185096094366,inf,0.0,0.0,0.0,0.0
2,2.46,inf,0.9250133037567139,0.0,0,-1.0,38.10215565896694,inf,0.0,0.0,0.0,0.0
2,2.48,inf,0.940010130405426,0.0,0,-1.0,38.42463464872807,inf,0.0,0.0,0.0,0.0
2,2.5,inf,0.9521454572677612,0.0,0,-1.0,38.74666827976986,inf,0.0,0.0,0.0,0.0
2,2.52,inf,0.9574536085128784,0.0,0,-1.0,39.06826088203961,inf,0.0,0.0,0.0,0.0
2,2.54,inf,0.9595543146133423,0.0,0,-1.0,39.3894464596689,inf,0.0,0.0,0.0,0.0
2,2.56,inf,0.9597426056861877,0.0,0,-1.0,39.71024903447645,inf,0.0,0.0,0.0,0.0
2,2.58,inf,0.9596444368362427,0.0,0,-1.0,40.03067900954564,inf,0.0,0.0,0.0,0.0
2,2.6,inf,0.9593197107315063,0.0,0,-1.0,40.350745572336635,inf,0.0,0.0,0.0,0.0
2,2.62,inf,0.9589928388595581,0.0,0,-1.0,40.67048050808368,inf,0.0,0.0,0.0,0.0
2,2.64,inf,0.958663821220398,0.0,0,-1.0,40.98987109076716,inf,0.0,0.0,0.0,0.0
2,2.66,inf,0.9583325982093811,0.0,0,-1.0,41.30894696902096,inf,0.0,0.0,0.0,0.0
2,2.68,inf,0.9573088884353638,0.0,0,-1.0,41.6277026100116,inf,0.0,0.0,0.0,0.0
2,2.7,inf,0.9528336524963379,0.0,0,-1.0,41.945999539596805,inf,0.0,0.0,0.0,0.0
2,2.72,inf,0.9413976669311523,0.0,0,-1.0,42.26406669594993,inf,0.0,0.0,0.0,0.0
2,2.74,inf,0.927359938621521,0.0,0,-1.0,42.58163708787774,inf,0.0,0.0,0.0,0.0
2,2.7600000000000002,inf,0.9089847207069397,0.0,0,-1.0,42.898835525368916,inf,0.0,0.0,0.0,0.0
2,2.7800000000000002,inf,0.886559247970581,0.0,0,-1.0,43.21666356793489,inf,0.0,0.0,0.0,0.0
2,2.8000000000000003,inf,0.8594037294387817,0.0,0,-1.0,43.534343009846765,inf,0.0,0.0,0.0,0.0
2,2.82,inf,0.8335762619972229,0.0,0,-1.0,43.85183121971511,inf,0.0,0.0,0.0,0.0
2,2.84,inf,0.8226209878921509,0.0,0,-1.0,44.16907914505549,inf,0.0,0.0,0.0,0.0
2,2.86,inf,0.827215850353241,0.0,0,-1.0,44.486059993893484,inf,0.0,0.0,0.0,0.0
2,2.88,inf,0.8349570631980896,0.0,0,-1.0,44.80274961323617,inf,0.0,0.0,0.0,0.0
2,2.9,inf,0.8424108028411865,0.0,0,-1.0,45.119099213806976,inf,0.0,0.0,0.0,0.0
2,2.92,inf,0.8498960733413696,0.0,0,-1.0,45.43552662405355,inf,0.0,0.0,0.0,0.0
2,2.94,inf,0.857740044593811,0.0,0,-1.0,45.751658224887734,inf,0.0,0.0,0.0,0.0
2,2.96,inf,0.8652322292327881,0.0,0,-1.0,46.06699935166545,inf,0.0,0.0,0.0,0.0
2,2.98,inf,0.8700436353683472,0.0,0,-1.0,46.38256438851901,inf,0.0,0.0,0.0,0.0
2,3.0,inf,0.8733888864517212,0.0,0,-1.0,46.698034238331175,inf,0.0,0.0,0.0,0.0
2,3.02,inf,0.8766593933105469,0.0,0,-1.0,47.01332738024384,inf,0.0,0.0,0.0,0.0
2,3.04,inf,0.8797663450241089,0.0,0,-1.0,47.32841522778739,inf,0.0,0.0,0.0,0.0
2,3.06,inf,0.8826230764389038,0.0,0,-1.0,47.643266870215356,inf,0.0,0.0,0.0,0.0
2,3.08,inf,0.8854186534881592,0.0,0,-1.0,47.957861311799476,inf,0.0,0.0,0.0,0.0
2,3.1,inf,0.8881539106369019,0.0,0,-1.0,48.27201936041055,inf,0.0,0.0,0.0,0.0
2,3.12,inf,0.8908282518386841,0.0,0,-1.0,48.586019304149104,inf,0.0,0.0,0.0,0.0
2,3.14,inf,0.8934450149536133,0.0,0,-1.0,48.89965207242262,inf,0.0,0.0,0.0,0.0
2,3.16,inf,0.8960033655166626,0.0,0,-1.0,49.213093200412146,inf,0.0,0.0,0.0,0.0
2,3.18,inf,0.8985058069229126,0.0,0,-1.0,49.52633097086795,inf,0.0,0.0,0.0,0.0
2,3.2,inf,0.9007431268692017,0.0,0,-1.0,49.83934024847024,inf,0.0,0.0,0.0,0.0
2,3.22,inf,0.9028807878494263,0.0,0,-1.0,50.152111090259915,inf,0.0,0.0,0.0,0.0
2,3.24,inf,0.9050213694572449,0.0,0,-1.0,50.46391380850828,inf,0.0,0.0,0.0,0.0
2,3.2600000000000002,inf,0.9085326194763184,0.0,0,-1.0,50.77216393678248,inf,0.0,0.0,0.0,0.0
2,3.2800000000000002,inf,0.911888837814331,0.0,0,-1.0,51.07457238607242,inf,0.0,0.0,0.0,0.0
2,3.3000000000000003,inf,0.9150727391242981,0.0,0,-1.0,51.369084343280704,inf,0.0,0.0,0.0,0.0
2,3.3200000000000003,inf,0.9180729389190674,0.0,0,-1.0,51.65385439708521,inf,0.0,0.0,0.0,0.0
2,3.34,inf,0.9208817481994629,0.0,0,-1.0,51.92722799802386,inf,0.0,0.0,0.0,0.0
2,3.36,inf,0.9234950542449951,0.0,0,-1.0,52.187703044731,inf,0.0,0.0,0.0,0.0
2,3.38,inf,0.9259112477302551,0.0,0,-1.0,52.43393969676986,inf,0.0,0.0,0.0,0.0
2,3.4,inf,0.928130567073822,0.0,0,-1.0,52.664750351988744,inf,0.0,0.0,0.0,0.0
2,3.42,inf,0.9301550388336182,0.0,0,-1.0,52.87900083909931,inf,0.0,0.0,0.0,0.0
2,3.44,inf,0.9319868683815002,0.0,0,-1.0,53.075771147300905,inf,0.0,0.0,0.0,0.0
2,3.46,inf,0.9336299300193787,0.0,0,-1.0,53.254235921277846,inf,0.0,0.0,0.0,0.0
2,3.48,inf,0.9350881576538086,0.01665553366957221,0,-1.0,53.41367005558605,inf,0.0,0.0,0.0,0.0
2,3.5,inf,0.0005702972412109375,0.035824008683056206,0,-1.0,53.550587734253796,inf,0.0,0.0,0.0,0.0
2,3.52,inf,0.0007185041904449463,0.049599780310459654,0,-1.0,53.64898610302096,inf,0.0,0.0,0.0,0.0
2,3.54,inf,0.0007524788379669189,0.055855950386165296,0,-1.0,53.69367303213315,inf,0.0,0.0,0.0,0.0
2,3.56,inf,0.0007686614990234375,0.053224650089234105,0,-1.0,53.67487803001221,inf,0.0,0.0,0.0,0.0
2,3.58,inf,0.0007618069648742676,0.04303244917971168,0,-1.0,53.602076594944194,inf,0.0,0.0,0.0,0.0
2,3.6,inf,0.000735849142074585,0.02664302501928949,0,-1.0,53.4850092795126,inf,0.0,0.0,0.0,0.0
2,3.62,inf,0.0007005035877227783,0.005174671418969137,0,-1.0,53.33166389665317,inf,0.0,0.0,0.0,0.0
2,3.64,inf,0.0004349946975708008,0.0,0,-1.0,53.14863560621661,inf,0.0,0.0,0.0,0.0
